daily_study_hours,homework_completion_rate,class_participation,exam_scores,attendance_rate,online_activity,assignment_quality,study_consistency,learning_progress,peer_interaction,resource_usage,time_management,goal_setting,feedback_usage,self_assessment,collaboration_skills,problem_solving,creativity,critical_thinking,emotional_regulation,is_exam_week,is_weekend,is_holiday_period,student_id,week_number,timestamp
1.0,1.0,0.7329,0.3746,0.3555,0.7702,0.4131,0.7499,0.5177,0.634,0.5846,0.2721,0.3976,0.6435,0.8427,0.5087,0.4768,0.6365,0.4797,0.8085,1,0,0,S0783,8,2024-W08
1.0,0.792,0.5169,0.6227,0.5009,0.4611,0.3401,0.3412,0.2363,0.4248,0.3468,0.5771,0.3664,0.413,0.6133,0.6232,0.37,0.5209,0.5479,0.4976,0,0,0,S0784,1,2024-W01
1.0,0.683,0.638,0.5957,0.4552,0.5668,0.3484,0.3164,0.254,0.3617,0.2933,0.6175,0.3606,0.4831,0.7117,0.551,0.3683,0.5214,0.5455,0.4786,0,0,0,S0784,2,2024-W02
1.0,0.8359,0.7126,0.6797,0.605,0.6078,0.3418,0.3981,0.2327,0.3832,0.3854,0.6969,0.292,0.5187,0.6701,0.6277,0.3798,0.4731,0.6374,0.4936,0,0,0,S0784,3,2024-W03
1.0,0.8126,0.6351,0.6376,0.591,0.5136,0.424,0.3803,0.3168,0.4599,0.348,0.6455,0.342,0.4258,0.7273,0.7344,0.3675,0.5837,0.642,0.5413,1,0,0,S0784,4,2024-W04
1.0,0.7173,0.6964,0.6881,0.5901,0.643,0.4305,0.4108,0.3278,0.3828,0.316,0.7765,0.377,0.5408,0.7138,0.6728,0.3987,0.5558,0.7112,0.518,0,0,0,S0784,5,2024-W05
1.0,0.807,0.5011,0.7983,0.608,0.3929,0.4519,0.4404,0.3287,0.3915,0.2586,0.6759,0.37,0.5413,0.623,0.6277,0.3786,0.4989,0.7274,0.4466,0,1,1,S0784,6,2024-W06
1.0,1.0,0.6634,0.8124,0.543,0.5653,0.4062,0.3675,0.3222,0.3788,0.367,0.6313,0.4063,0.5602,0.7569,0.6401,0.4482,0.5796,0.6143,0.5272,0,0,1,S0784,7,2024-W07
1.0,0.9971,0.7318,0.7001,0.5363,0.3979,0.4467,0.4364,0.3135,0.5327,0.3062,0.7472,0.3732,0.443,0.76,0.6534,0.4964,0.5926,0.6391,0.6289,1,1,0,S0784,8,2024-W08
1.0,0.7205,0.5872,0.4994,0.3881,0.6684,0.5606,0.5408,0.4341,0.57,0.7037,0.6178,0.235,0.3884,0.422,0.3222,0.5057,0.5609,0.5099,0.3146,0,0,0,S0785,1,2024-W01
1.0,0.7854,0.6105,0.5395,0.3208,0.6963,0.5346,0.5037,0.4518,0.5825,0.6921,0.5016,0.296,0.3916,0.3962,0.4109,0.5079,0.628,0.5333,0.2827,0,0,0,S0785,2,2024-W02
1.0,0.9594,0.5856,0.5971,0.3717,0.7098,0.6085,0.6542,0.4537,0.5349,0.6561,0.5071,0.287,0.3724,0.5334,0.3988,0.5113,0.6739,0.46,0.3728,0,0,0,S0785,3,2024-W03
1.0,0.8824,0.7263,0.6757,0.3299,0.8926,0.5691,0.5453,0.458,0.5135,0.7726,0.5336,0.2861,0.377,0.4965,0.3375,0.5267,0.6855,0.5035,0.3604,1,0,0,S0785,4,2024-W04
1.0,0.9684,0.7089,0.7349,0.4085,0.7979,0.608,0.6471,0.5605,0.5935,0.7864,0.5502,0.3356,0.3767,0.4904,0.4511,0.4693,0.58,0.5082,0.3087,0,0,0,S0785,5,2024-W05
1.0,1.0,0.5788,0.7583,0.4462,0.5912,0.6424,0.7299,0.5239,0.4841,0.5502,0.6005,0.3577,0.4004,0.5927,0.3958,0.5957,0.7071,0.4636,0.3909,0,1,1,S0785,6,2024-W06
1.0,1.0,0.6431,0.7688,0.3769,0.605,0.7249,0.7161,0.5253,0.4678,0.562,0.6301,0.3558,0.4036,0.5386,0.4505,0.6185,0.5879,0.5352,0.3512,0,1,1,S0785,7,2024-W07
1.0,1.0,0.7677,0.6728,0.4236,0.5318,0.7155,0.7766,0.4801,0.7152,0.5213,0.7532,0.3325,0.4186,0.4965,0.3905,0.6022,0.7212,0.5297,0.3596,1,1,0,S0785,8,2024-W08
1.0,0.6682,0.5313,0.5674,0.6689,0.5587,0.3903,0.5355,0.4898,0.5755,0.2235,0.273,0.5424,0.5724,0.3689,0.4733,0.4105,0.3931,0.4806,0.5115,0,0,0,S0786,1,2024-W01
1.0,0.6347,0.6287,0.5006,0.5548,0.7388,0.4319,0.6253,0.5374,0.542,0.2435,0.2774,0.5833,0.6017,0.2931,0.4783,0.4146,0.4412,0.4365,0.5772,0,0,0,S0786,2,2024-W02
1.0,0.9154,0.6686,0.5328,0.6521,0.5747,0.4502,0.5637,0.5568,0.4727,0.2411,0.3096,0.5509,0.7163,0.3445,0.4869,0.4492,0.3446,0.4821,0.5134,0,0,0,S0786,3,2024-W03
1.0,0.9697,0.6318,0.6379,0.6576,0.4509,0.497,0.6973,0.5389,0.5474,0.1826,0.3265,0.6114,0.7386,0.3059,0.4573,0.4975,0.3624,0.587,0.5824,1,1,0,S0786,4,2024-W04
1.0,0.7948,0.6247,0.681,0.6587,0.4956,0.4701,0.6439,0.7028,0.5507,0.1819,0.3169,0.5745,0.6469,0.4047,0.4412,0.5054,0.3799,0.6187,0.4805,0,1,0,S0786,5,2024-W05
1.0,0.7507,0.6347,0.7511,0.5958,0.6924,0.5267,0.7041,0.6164,0.5255,0.3001,0.2954,0.5843,0.7548,0.3852,0.5837,0.5064,0.4242,0.5861,0.6525,0,0,1,S0786,6,2024-W06
1.0,0.8099,0.4925,0.6577,0.6589,0.7363,0.4906,0.6276,0.6616,0.4891,0.2962,0.3274,0.5892,0.7101,0.3731,0.4625,0.4761,0.4669,0.6042,0.5112,0,0,1,S0786,7,2024-W07
1.0,1.0,0.7628,0.7021,0.8178,0.5397,0.504,0.6805,0.6066,0.7173,0.2123,0.3646,0.7041,0.8886,0.3664,0.5432,0.5521,0.5173,0.5258,0.6061,1,1,0,S0786,8,2024-W08
1.0,0.6937,0.7068,0.4209,0.2593,0.8281,0.2273,0.3654,0.5689,0.515,0.2741,0.5851,0.3115,0.2817,0.543,0.3545,0.3986,0.5449,0.5643,0.6025,0,0,0,S0787,1,2024-W01
1.0,0.6674,0.5736,0.4019,0.2616,0.5601,0.2405,0.4416,0.5875,0.4602,0.2001,0.5083,0.3925,0.3237,0.5722,0.4012,0.3831,0.5439,0.6759,0.5575,0,1,0,S0787,2,2024-W02
1.0,0.9139,0.5916,0.4259,0.2966,0.5205,0.269,0.5035,0.5258,0.602,0.1769,0.593,0.3879,0.2986,0.5298,0.3747,0.4624,0.5932,0.6264,0.5137,0,1,0,S0787,3,2024-W03
1.0,1.0,0.7039,0.4973,0.2729,1.0,0.2929,0.4961,0.5679,0.4913,0.241,0.6172,0.3423,0.3367,0.5647,0.4502,0.461,0.6531,0.6042,0.6183,1,0,0,S0787,4,2024-W04
1.0,0.8195,0.6163,0.5575,0.2809,0.8396,0.3357,0.5081,0.5747,0.6221,0.2689,0.6656,0.3836,0.3516,0.547,0.3819,0.4441,0.6552,0.7552,0.5593,0,0,0,S0787,5,2024-W05
1.0,0.7669,0.652,0.5398,0.3178,0.6983,0.3442,0.4861,0.5266,0.5204,0.1897,0.7113,0.3348,0.3179,0.5967,0.4772,0.4159,0.6168,0.7783,0.6699,0,1,1,S0787,6,2024-W06
1.0,1.0,0.538,0.5344,0.2497,0.7228,0.3531,0.4677,0.5421,0.463,0.2339,0.5788,0.4312,0.3578,0.5006,0.4156,0.4963,0.666,0.7987,0.6388,0,1,1,S0787,7,2024-W07
1.0,1.0,0.8667,0.5144,0.3122,1.0,0.3132,0.4528,0.6738,0.63,0.3371,0.6671,0.4604,0.4124,0.585,0.3957,0.4296,0.705,0.8111,0.5661,1,0,0,S0787,8,2024-W08
1.0,0.7796,0.6001,0.4552,0.3327,0.5058,0.4279,0.6389,0.597,0.453,0.3325,0.4933,0.5425,0.359,0.7522,0.4865,0.4911,0.4363,0.3306,0.2479,0,0,0,S0788,1,2024-W01
1.0,0.7418,0.5065,0.4842,0.2797,0.4366,0.4453,0.7084,0.6723,0.4119,0.2636,0.5091,0.5739,0.3758,0.5986,0.5172,0.5954,0.4746,0.3791,0.3209,0,1,0,S0788,2,2024-W02
1.0,0.8985,0.5413,0.5056,0.3491,0.3824,0.4678,0.7586,0.7514,0.3825,0.2098,0.4578,0.7309,0.4067,0.784,0.5667,0.5802,0.5116,0.3848,0.2531,0,1,0,S0788,3,2024-W03
1.0,0.8791,0.695,0.5207,0.3881,0.3713,0.478,0.6656,0.6207,0.5133,0.2672,0.4641,0.6213,0.3445,0.659,0.5173,0.5626,0.459,0.3402,0.2833,1,1,0,S0788,4,2024-W04
1.0,0.8142,0.5745,0.5503,0.3857,0.6642,0.5898,0.6771,0.7406,0.4429,0.404,0.57,0.639,0.4487,0.8068,0.6185,0.5633,0.4967,0.3173,0.2699,0,0,0,S0788,5,2024-W05
1.0,0.7631,0.5898,0.5617,0.3595,0.4828,0.5936,0.7387,0.6804,0.3484,0.2981,0.5739,0.7562,0.4605,0.751,0.6203,0.7484,0.5139,0.4276,0.3678,0,1,1,S0788,6,2024-W06
1.0,0.855,0.5802,0.6072,0.3789,0.71,0.5601,0.7751,0.6478,0.3699,0.4359,0.6461,0.7214,0.3603,0.6852,0.6165,0.5883,0.5126,0.434,0.3675,0,0,1,S0788,7,2024-W07
1.0,1.0,0.6755,0.5439,0.3454,0.3961,0.5693,0.8215,0.704,0.4859,0.3052,0.5754,0.7986,0.3804,0.9108,0.604,0.7109,0.6117,0.4588,0.3388,1,1,0,S0788,8,2024-W08
1.0,0.6022,0.5633,0.429,0.42,0.2707,0.3089,0.4349,0.8171,0.4526,0.2802,0.2599,0.3436,0.3293,0.4117,0.5523,0.3975,0.4994,0.4344,0.2881,0,1,0,S0789,1,2024-W01
1.0,0.7077,0.6182,0.5036,0.4646,0.3531,0.2837,0.3559,0.8196,0.4738,0.3326,0.2404,0.392,0.3116,0.4612,0.4633,0.4822,0.462,0.3971,0.361,0,0,0,S0789,2,2024-W02
1.0,0.8205,0.6142,0.4828,0.5824,0.2416,0.3167,0.4017,0.7964,0.4537,0.2924,0.2634,0.3401,0.3493,0.4569,0.521,0.4381,0.4987,0.3685,0.3999,0,1,0,S0789,3,2024-W03
1.0,0.9553,0.5193,0.5531,0.4529,0.3703,0.3548,0.5048,0.6967,0.413,0.4441,0.2577,0.3982,0.4113,0.4807,0.6456,0.5369,0.499,0.417,0.3786,1,0,0,S0789,4,2024-W04
1.0,0.845,0.6438,0.5877,0.5304,0.4037,0.3387,0.4401,0.8708,0.4672,0.3956,0.3352,0.451,0.3448,0.5101,0.6382,0.4999,0.6415,0.4718,0.4128,0,0,0,S0789,5,2024-W05
1.0,0.6871,0.4085,0.558,0.5094,0.4093,0.3437,0.4199,0.8001,0.3736,0.4021,0.3208,0.4325,0.4243,0.5065,0.6427,0.5094,0.6124,0.3982,0.3502,0,0,1,S0789,6,2024-W06
1.0,0.8579,0.5113,0.6136,0.5839,0.3299,0.4082,0.5017,0.801,0.4246,0.2832,0.3465,0.3701,0.3767,0.5411,0.5718,0.5261,0.5541,0.4528,0.3845,0,1,1,S0789,7,2024-W07
1.0,1.0,0.5755,0.6444,0.572,0.4185,0.3646,0.4534,0.858,0.5591,0.5035,0.3648,0.394,0.3756,0.5417,0.6324,0.5646,0.6238,0.4846,0.4126,1,0,0,S0789,8,2024-W08
1.0,0.6331,0.6193,0.5892,0.448,0.2473,0.354,0.5568,0.4725,0.6587,0.3098,0.3639,0.4818,0.2883,0.5609,0.6738,0.4698,0.338,0.6878,0.5498,0,1,0,S0790,1,2024-W01
1.0,0.7663,0.5895,0.638,0.359,0.2724,0.3476,0.5607,0.4548,0.5617,0.3726,0.384,0.4477,0.3539,0.5733,0.6247,0.4868,0.4256,0.5804,0.6537,0,1,0,S0790,2,2024-W02
1.0,0.7746,0.5997,0.6247,0.417,0.4086,0.3975,0.5672,0.4963,0.5565,0.4744,0.3482,0.4859,0.3249,0.5519,0.5822,0.5382,0.4422,0.5919,0.6109,0,0,0,S0790,3,2024-W03
1.0,0.9372,0.5531,0.6607,0.3995,0.3506,0.406,0.5955,0.5245,0.647,0.5815,0.3152,0.5117,0.3131,0.6515,0.6444,0.6488,0.4608,0.6179,0.7276,1,0,0,S0790,4,2024-W04
1.0,0.9052,0.6176,0.7832,0.4488,0.2921,0.3921,0.7184,0.6025,0.6593,0.4128,0.4124,0.5039,0.3372,0.6046,0.753,0.5846,0.4227,0.7846,0.707,0,1,0,S0790,5,2024-W05
1.0,0.8911,0.566,0.7753,0.4856,0.2678,0.4436,0.635,0.5857,0.5292,0.389,0.3879,0.6015,0.4135,0.6998,0.7702,0.6264,0.4091,0.7398,0.6573,0,1,1,S0790,6,2024-W06
1.0,0.8909,0.5411,0.8472,0.4645,0.2839,0.4269,0.7272,0.6093,0.6286,0.4166,0.3795,0.5664,0.3739,0.7346,0.6125,0.6043,0.4128,0.6799,0.641,0,1,1,S0790,7,2024-W07
1.0,1.0,0.5794,0.7257,0.4897,0.4204,0.4718,0.7386,0.5794,0.7737,0.5967,0.4057,0.5432,0.4339,0.6524,0.7493,0.5585,0.5172,0.8763,0.7582,1,0,0,S0790,8,2024-W08
1.0,0.7574,0.7043,0.274,0.3579,0.2802,0.5733,0.3986,0.4928,0.411,0.4367,0.4175,0.5744,0.4557,0.4674,0.6137,0.5605,0.319,0.7236,0.6093,0,1,0,S0791,1,2024-W01
1.0,0.6562,0.6497,0.3247,0.3682,0.3888,0.5892,0.4826,0.6082,0.4099,0.6041,0.4464,0.6012,0.5191,0.5162,0.5689,0.5005,0.296,0.6157,0.5614,0,0,0,S0791,2,2024-W02
1.0,0.8237,0.6213,0.3421,0.467,0.3773,0.6335,0.4991,0.5027,0.4095,0.6517,0.3844,0.6122,0.553,0.5234,0.6045,0.4834,0.3163,0.6436,0.4808,0,0,0,S0791,3,2024-W03
1.0,0.8346,0.5638,0.3789,0.495,0.2887,0.6899,0.5133,0.6227,0.4615,0.4565,0.4546,0.5656,0.4946,0.6423,0.6126,0.5445,0.3143,0.7896,0.5201,1,1,0,S0791,4,2024-W04
1.0,0.7396,0.6287,0.3434,0.4981,0.3211,0.6103,0.4463,0.5388,0.4871,0.4279,0.4105,0.6001,0.539,0.6283,0.7048,0.524,0.3662,0.8266,0.5122,0,1,0,S0791,5,2024-W05
1.0,0.8711,0.5135,0.3888,0.4581,0.3007,0.6865,0.501,0.6569,0.3256,0.3926,0.3993,0.638,0.646,0.6621,0.7389,0.5857,0.3918,0.8461,0.6071,0,1,1,S0791,6,2024-W06
1.0,0.8214,0.6391,0.4165,0.4365,0.3714,0.6886,0.5285,0.6406,0.3381,0.6984,0.4958,0.7084,0.5737,0.6569,0.8426,0.5646,0.3529,0.7741,0.6742,0,0,1,S0791,7,2024-W07
1.0,1.0,0.6234,0.402,0.5452,0.47,0.7609,0.4705,0.6959,0.4495,0.7301,0.5516,0.7942,0.6731,0.5619,0.8806,0.614,0.348,0.6864,0.6675,1,0,0,S0791,8,2024-W08
1.0,0.6818,0.5374,0.3321,0.2519,0.1908,0.5281,0.6526,0.3883,0.4682,0.3063,0.671,0.5233,0.6278,0.3657,0.4861,0.3904,0.4058,0.5413,0.6548,0,1,0,S0792,1,2024-W01
1.0,0.6891,0.5687,0.4133,0.2729,0.2852,0.6526,0.6115,0.4005,0.5607,0.4,0.6418,0.4623,0.7045,0.4104,0.5402,0.4377,0.3754,0.6707,0.6469,0,0,0,S0792,2,2024-W02
1.0,0.7674,0.5881,0.4261,0.298,0.2431,0.6521,0.5827,0.4987,0.4915,0.3514,0.6964,0.5292,0.652,0.5056,0.6167,0.3663,0.3952,0.6569,0.6638,0,1,0,S0792,3,2024-W03
1.0,0.8974,0.5143,0.4604,0.2664,0.1888,0.6802,0.6578,0.4373,0.534,0.3031,0.6326,0.574,0.6408,0.4573,0.6575,0.4153,0.5213,0.6364,0.5889,1,1,0,S0792,4,2024-W04
1.0,0.7754,0.6468,0.4568,0.3127,0.2243,0.7123,0.7438,0.4657,0.5775,0.3888,0.6397,0.5371,0.7218,0.4229,0.5815,0.4498,0.4888,0.6674,0.7149,0,1,0,S0792,5,2024-W05
1.0,0.8681,0.4555,0.4598,0.3486,0.2375,0.7321,0.6868,0.4914,0.4802,0.3718,0.7091,0.6306,0.7957,0.5481,0.6625,0.4226,0.5105,0.6329,0.6981,0,1,1,S0792,6,2024-W06
1.0,0.8173,0.5497,0.457,0.2994,0.3564,0.7685,0.7026,0.5056,0.4712,0.5601,0.831,0.6576,0.836,0.4795,0.5619,0.3877,0.4474,0.6797,0.6609,0,0,1,S0792,7,2024-W07
1.0,1.0,0.5828,0.4642,0.3054,0.2665,0.7331,0.8193,0.434,0.5216,0.3475,0.763,0.6551,0.7344,0.5575,0.5571,0.4888,0.5115,0.7074,0.6186,1,1,0,S0792,8,2024-W08
1.0,0.7616,0.6188,0.5191,0.2738,0.8743,0.3174,0.3047,0.6529,0.3011,0.5929,0.3434,0.4089,0.4816,0.2925,0.6926,0.3338,0.4429,0.6258,0.6423,0,0,0,S0793,1,2024-W01
1.0,0.7272,0.6183,0.5342,0.3,0.7484,0.2954,0.367,0.6703,0.288,0.7483,0.3006,0.4286,0.4005,0.2774,0.7086,0.2844,0.514,0.7167,0.6616,0,0,0,S0793,2,2024-W02
1.0,0.8137,0.6191,0.5925,0.2748,0.6134,0.3639,0.356,0.6055,0.318,0.4472,0.3089,0.391,0.5294,0.3048,0.5832,0.3199,0.4526,0.5801,0.5628,0,1,0,S0793,3,2024-W03
1.0,0.9518,0.6657,0.5391,0.267,0.9517,0.3608,0.4012,0.5705,0.3433,0.7285,0.3774,0.362,0.4906,0.2791,0.69,0.4039,0.5525,0.7068,0.7484,1,0,0,S0793,4,2024-W04
1.0,0.9114,0.7195,0.5888,0.3238,0.6812,0.42,0.38,0.6973,0.3146,0.5648,0.2976,0.4516,0.4959,0.3078,0.669,0.3416,0.5134,0.6981,0.6398,0,1,0,S0793,5,2024-W05
1.0,0.8293,0.5535,0.6011,0.3156,1.0,0.4241,0.382,0.6605,0.2424,0.7593,0.3739,0.3857,0.4768,0.2613,0.7719,0.3708,0.4916,0.7939,0.7362,0,0,1,S0793,6,2024-W06
1.0,0.9889,0.5088,0.6247,0.3084,1.0,0.411,0.3934,0.7318,0.226,0.8517,0.3841,0.4944,0.4441,0.3142,0.7811,0.3665,0.6126,0.6858,0.7099,0,0,1,S0793,7,2024-W07
1.0,1.0,0.6099,0.6796,0.3262,0.6743,0.3795,0.4033,0.6712,0.3192,0.5854,0.3987,0.4089,0.4663,0.3521,0.8326,0.3752,0.4946,0.8051,0.6885,1,1,0,S0793,8,2024-W08
1.0,0.7178,0.6292,0.5886,0.3246,0.2535,0.5388,0.5132,0.4814,0.3782,0.2697,0.363,0.4591,0.457,0.5144,0.7035,0.4617,0.5575,0.3547,0.2479,0,0,0,S0794,1,2024-W01
1.0,0.8395,0.6114,0.6392,0.3109,0.2088,0.5631,0.4868,0.4578,0.3641,0.1849,0.4133,0.4448,0.5076,0.517,0.6395,0.4715,0.7227,0.3628,0.2566,0,1,0,S0794,2,2024-W02
1.0,0.9435,0.7291,0.6229,0.3012,0.2377,0.6025,0.4991,0.4372,0.4133,0.3504,0.4373,0.5475,0.5403,0.4808,0.6946,0.513,0.6629,0.4454,0.2885,0,0,0,S0794,3,2024-W03
1.0,0.96,0.739,0.7618,0.3246,0.283,0.6756,0.6144,0.4634,0.4782,0.3365,0.4293,0.4599,0.4675,0.485,0.6273,0.4272,0.7397,0.4351,0.2387,1,0,0,S0794,4,2024-W04
1.0,0.7555,0.8314,0.7075,0.3969,0.2813,0.6333,0.5325,0.4346,0.5139,0.3387,0.4508,0.5191,0.5713,0.4866,0.7566,0.4229,0.7425,0.3701,0.265,0,0,0,S0794,5,2024-W05
1.0,0.7243,0.6375,0.7117,0.4016,0.1981,0.804,0.5277,0.5333,0.4096,0.2375,0.5033,0.4492,0.5785,0.5569,0.7775,0.4599,0.7018,0.3949,0.2784,0,1,1,S0794,6,2024-W06
1.0,0.8758,0.6276,0.7867,0.3686,0.2156,0.6783,0.7154,0.4622,0.3275,0.273,0.4404,0.5952,0.5006,0.6171,0.7877,0.4518,0.7433,0.3828,0.3285,0,1,1,S0794,7,2024-W07
1.0,1.0,0.8987,0.8141,0.3489,0.1924,0.6712,0.6864,0.5681,0.4961,0.2138,0.5098,0.5286,0.6787,0.6101,0.7884,0.4875,0.8845,0.5162,0.338,1,1,0,S0794,8,2024-W08
1.0,0.6534,0.5771,0.407,0.3919,0.7047,0.2695,0.3227,0.2457,0.4621,0.2723,0.3467,0.576,0.7481,0.6638,0.478,0.7013,0.4531,0.4384,0.2661,0,0,0,S0795,1,2024-W01
1.0,0.8083,0.5801,0.4374,0.3837,0.7445,0.2813,0.3216,0.2303,0.4889,0.2373,0.3046,0.6454,0.6041,0.6915,0.5132,0.74,0.4908,0.4742,0.3016,0,0,0,S0795,2,2024-W02
1.0,0.8842,0.6355,0.4094,0.4047,0.6229,0.2987,0.3596,0.2866,0.5035,0.2124,0.3319,0.7017,0.7458,0.7205,0.5736,0.676,0.5587,0.4517,0.2565,0,1,0,S0795,3,2024-W03
1.0,1.0,0.6814,0.4357,0.4543,0.5538,0.3619,0.3265,0.252,0.4731,0.2114,0.3232,0.7085,0.7023,0.7518,0.5417,0.7632,0.4709,0.4471,0.241,1,1,0,S0795,4,2024-W04
1.0,0.7596,0.5731,0.4559,0.4092,0.8637,0.3756,0.3815,0.3276,0.5941,0.2812,0.327,0.7289,0.6791,0.7932,0.5712,0.7213,0.5679,0.5358,0.2608,0,0,0,S0795,5,2024-W05
1.0,0.9037,0.4979,0.4661,0.5001,0.97,0.4064,0.3731,0.2745,0.4801,0.3487,0.383,0.727,0.8273,0.6953,0.5305,0.7951,0.501,0.5182,0.3053,0,0,1,S0795,6,2024-W06
1.0,0.8352,0.5789,0.5183,0.4397,0.5783,0.3761,0.3742,0.3247,0.4929,0.2018,0.3235,0.7059,0.7317,0.7866,0.6154,0.7079,0.6099,0.5649,0.3103,0,1,1,S0795,7,2024-W07
1.0,1.0,0.5748,0.4746,0.5535,0.9189,0.3542,0.3096,0.2685,0.6669,0.3533,0.3713,0.7396,0.6998,0.7447,0.652,0.7437,0.4817,0.5384,0.3155,1,0,0,S0795,8,2024-W08
1.0,0.61,0.5076,0.5608,0.3365,0.4013,0.2769,0.6815,0.7951,0.5735,0.3709,0.4399,0.3188,0.6012,0.467,0.6029,0.3165,0.5093,0.3813,0.4224,0,0,0,S0796,1,2024-W01
1.0,0.7536,0.4277,0.548,0.4008,0.4511,0.3501,0.5718,0.8086,0.4769,0.3409,0.4179,0.377,0.7285,0.4714,0.7164,0.3454,0.531,0.3393,0.3871,0,0,0,S0796,2,2024-W02
1.0,0.7977,0.4574,0.656,0.3966,0.3026,0.3775,0.7122,0.7781,0.5132,0.2962,0.4846,0.4351,0.7513,0.5324,0.6294,0.3356,0.5762,0.3357,0.4293,0,1,0,S0796,3,2024-W03
1.0,0.768,0.5058,0.6314,0.3703,0.4202,0.3334,0.7649,0.6945,0.6384,0.3971,0.5021,0.3868,0.6735,0.469,0.7442,0.3276,0.5606,0.382,0.514,1,0,0,S0796,4,2024-W04
1.0,0.7689,0.4669,0.7103,0.4612,0.4422,0.3775,0.6343,0.8595,0.5145,0.3598,0.4959,0.3713,0.6516,0.5808,0.6955,0.3715,0.5323,0.4601,0.4924,0,0,0,S0796,5,2024-W05
1.0,0.6901,0.4617,0.7307,0.4719,0.4136,0.3841,0.6985,0.8782,0.467,0.416,0.6127,0.3722,0.6814,0.5209,0.8048,0.419,0.4793,0.4082,0.4151,0,0,1,S0796,6,2024-W06
1.0,0.8809,0.4739,0.7381,0.4804,0.3868,0.3755,0.7542,0.8544,0.4861,0.3336,0.543,0.4116,0.6656,0.5943,0.8316,0.415,0.5081,0.4657,0.541,0,1,1,S0796,7,2024-W07
1.0,1.0,0.6328,0.7752,0.465,0.3636,0.4419,0.6309,0.9841,0.7039,0.319,0.5382,0.4813,0.7252,0.5918,0.7582,0.3871,0.5632,0.4768,0.4986,1,1,0,S0796,8,2024-W08
1.0,0.7258,0.4719,0.5674,0.5866,0.3561,0.3353,0.3332,0.6089,0.2438,0.3377,0.3766,0.3038,0.2434,0.5695,0.5171,0.6092,0.4709,0.4893,0.5073,0,1,0,S0797,1,2024-W01
1.0,0.6518,0.4354,0.6003,0.5777,0.5718,0.3201,0.3447,0.6545,0.2133,0.4224,0.4059,0.3336,0.2888,0.4687,0.5946,0.6742,0.4352,0.4502,0.5999,0,0,0,S0797,2,2024-W02
1.0,0.9342,0.434,0.5649,0.5516,0.6252,0.3278,0.301,0.6492,0.2786,0.526,0.4051,0.3245,0.3056,0.4809,0.5139,0.6273,0.5032,0.4049,0.5043,0,0,0,S0797,3,2024-W03
1.0,1.0,0.4838,0.6255,0.6993,0.4159,0.3986,0.3462,0.743,0.266,0.3581,0.3964,0.3261,0.3156,0.5996,0.6286,0.7119,0.536,0.4673,0.5103,1,1,0,S0797,4,2024-W04
1.0,0.7592,0.5001,0.6889,0.6796,0.6409,0.407,0.3341,0.8467,0.2443,0.4376,0.4048,0.3391,0.3047,0.568,0.5825,0.61,0.5864,0.5327,0.5632,0,0,0,S0797,5,2024-W05
1.0,0.7766,0.3982,0.8082,0.6498,0.6887,0.4164,0.3987,0.7048,0.202,0.4738,0.4393,0.3377,0.3191,0.5547,0.5425,0.7481,0.4737,0.5089,0.6056,0,0,1,S0797,6,2024-W06
1.0,1.0,0.5163,0.7828,0.6974,0.4903,0.4237,0.4008,0.7146,0.2589,0.3515,0.3527,0.3749,0.2946,0.6778,0.5546,0.6658,0.5545,0.5521,0.5624,0,1,1,S0797,7,2024-W07
1.0,1.0,0.5908,0.7273,0.6517,0.6315,0.4455,0.375,0.7941,0.3094,0.5954,0.4743,0.3668,0.3603,0.5692,0.7323,0.6682,0.6156,0.5818,0.5389,1,0,0,S0797,8,2024-W08
1.0,0.7256,0.6137,0.6168,0.5008,0.2956,0.6226,0.566,0.4389,0.2124,0.2148,0.3885,0.2981,0.2844,0.3728,0.3651,0.5555,0.6108,0.244,0.6155,0,1,0,S0798,1,2024-W01
1.0,0.7724,0.6043,0.6631,0.5019,0.3002,0.5627,0.6083,0.3683,0.2272,0.2469,0.4053,0.2656,0.2932,0.429,0.3651,0.4872,0.4766,0.2837,0.5526,0,1,0,S0798,2,2024-W02
1.0,0.8488,0.7185,0.5881,0.4579,0.2739,0.6804,0.6042,0.4275,0.2971,0.2342,0.4746,0.2593,0.3239,0.4751,0.2999,0.5739,0.5788,0.236,0.6565,0,1,0,S0798,3,2024-W03
1.0,0.9689,0.6947,0.7332,0.4604,0.315,0.7425,0.6884,0.3694,0.2774,0.2571,0.4814,0.2701,0.3379,0.4661,0.3719,0.5571,0.5796,0.2584,0.6879,1,1,0,S0798,4,2024-W04
1.0,0.7314,0.6403,0.6856,0.4413,0.3822,0.7681,0.6828,0.4551,0.2647,0.3506,0.4953,0.2674,0.3148,0.4804,0.3157,0.5765,0.5848,0.2799,0.6097,0,0,0,S0798,5,2024-W05
1.0,0.7733,0.6359,0.7677,0.4608,0.3351,0.8145,0.7636,0.3922,0.2489,0.2521,0.4823,0.3325,0.3643,0.5078,0.4098,0.6097,0.596,0.269,0.5966,0,1,1,S0798,6,2024-W06
1.0,1.0,0.6007,0.7981,0.6136,0.4689,0.7428,0.8516,0.4389,0.2081,0.4508,0.4703,0.3446,0.3748,0.5049,0.4142,0.5639,0.6946,0.3269,0.66,0,0,1,S0798,7,2024-W07
