source,target,type,weight,features
833,1024,takes,0.62,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.62}"
833,1030,takes,0.67,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.67}"
833,1021,takes,0.77,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2024, 'interest_level': 0.77}"
833,1027,takes,0.66,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2024, 'interest_level': 0.66}"
834,1024,takes,0.77,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.77}"
834,1030,takes,0.7,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.7}"
834,1010,takes,0.69,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.69}"
834,1015,takes,0.65,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.65}"
834,1029,takes,0.78,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.78}"
834,1031,takes,0.71,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.71}"
834,1013,takes,0.84,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.84}"
834,1014,takes,0.77,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.77}"
835,1009,takes,0.92,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.92}"
835,1008,takes,0.9,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.9}"
835,1023,takes,0.63,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.63}"
835,1029,takes,0.55,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.55}"
835,1022,takes,0.74,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.74}"
835,1010,takes,0.61,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.61}"
835,1015,takes,0.66,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.66}"
835,1020,takes,0.64,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.64}"
835,1028,takes,0.75,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.75}"
835,1012,takes,0.77,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.77}"
835,1013,takes,0.68,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.68}"
835,1017,takes,0.78,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.78}"
835,1024,takes,0.42,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.42}"
835,1011,takes,0.67,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.67}"
835,1019,takes,0.8,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.8}"
836,1021,takes,0.76,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.76}"
836,1011,takes,0.4,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.4}"
836,1025,takes,0.65,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.65}"
836,1016,takes,0.39,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.39}"
836,1023,takes,0.61,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.61}"
836,1029,takes,0.55,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.55}"
836,1036,takes,0.74,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.74}"
836,1020,takes,0.84,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.84}"
836,1034,takes,0.72,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.72}"
836,1013,takes,0.85,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.85}"
836,1019,takes,0.66,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.66}"
836,1018,takes,0.77,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.77}"
836,1026,takes,0.73,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.73}"
836,1024,takes,0.66,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.66}"
836,1014,takes,0.57,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.57}"
837,1022,takes,0.61,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.61}"
837,1030,takes,0.85,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.85}"
837,1019,takes,0.76,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.76}"
837,1031,takes,0.47,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.47}"
837,1012,takes,0.67,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.67}"
837,1015,takes,0.8,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.8}"
837,1033,takes,0.95,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.95}"
837,1024,takes,0.61,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.61}"
837,1020,takes,0.65,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.65}"
838,1009,takes,0.86,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.86}"
838,1036,takes,0.74,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.74}"
838,1033,takes,0.9,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.9}"
838,1013,takes,0.74,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.74}"
838,1017,takes,0.76,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.76}"
838,1020,takes,0.55,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.55}"
838,1034,takes,0.77,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.77}"
838,1010,takes,0.8,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.8}"
839,1033,takes,0.77,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.77}"
839,1032,takes,0.82,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.82}"
839,1024,takes,0.81,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.81}"
839,1010,takes,0.57,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.57}"
839,1015,takes,0.6,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.6}"
839,1034,takes,0.74,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.74}"
839,1017,takes,0.77,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.77}"
839,1026,takes,0.73,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.73}"
839,1019,takes,0.4,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.4}"
839,1014,takes,0.61,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.61}"
839,1011,takes,0.75,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.75}"
840,1008,takes,0.82,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.82}"
840,1025,takes,0.85,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.85}"
840,1031,takes,0.76,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.76}"
840,1020,takes,0.52,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.52}"
840,1028,takes,0.56,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.56}"
840,1014,takes,0.81,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.81}"
840,1010,takes,0.55,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.55}"
840,1026,takes,0.76,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.76}"
840,1012,takes,0.6,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.6}"
840,1034,takes,0.8,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.8}"
840,1016,takes,0.64,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.64}"
841,1022,takes,0.61,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.61}"
841,1009,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
841,1021,takes,0.82,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.82}"
841,1019,takes,0.62,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.62}"
841,1014,takes,0.82,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.82}"
841,1035,takes,0.56,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.56}"
841,1020,takes,0.79,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.79}"
841,1029,takes,0.42,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.42}"
841,1011,takes,0.62,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.62}"
841,1024,takes,0.74,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.74}"
841,1015,takes,0.39,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.39}"
841,1018,takes,0.8,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.8}"
841,1010,takes,0.78,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.78}"
842,1022,takes,0.57,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.57}"
842,1017,takes,0.63,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.63}"
842,1018,takes,0.71,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.71}"
842,1029,takes,0.64,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.64}"
842,1023,takes,0.65,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.65}"
842,1010,takes,0.55,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.55}"
842,1027,takes,0.8,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.8}"
842,1030,takes,0.76,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.76}"
842,1033,takes,0.82,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.82}"
842,1024,takes,0.75,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.75}"
842,1011,takes,0.84,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.84}"
842,1020,takes,0.84,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.84}"
842,1035,takes,0.7,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.7}"
842,1026,takes,0.83,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.83}"
842,1014,takes,0.83,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.83}"
843,1035,takes,0.81,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.81}"
843,1028,takes,0.55,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.55}"
843,1010,takes,0.73,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.73}"
843,1025,takes,0.68,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.68}"
843,1011,takes,0.84,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.84}"
843,1023,takes,0.77,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.77}"
843,1024,takes,0.67,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.67}"
843,1016,takes,0.75,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.75}"
844,1009,takes,0.84,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.84}"
844,1036,takes,0.88,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.88}"
844,1027,takes,0.73,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.73}"
844,1032,takes,0.56,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.56}"
844,1014,takes,0.83,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.83}"
844,1035,takes,0.78,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.78}"
844,1028,takes,0.8,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.8}"
844,1029,takes,0.61,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.61}"
844,1017,takes,0.81,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.81}"
844,1018,takes,0.77,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.77}"
844,1024,takes,0.82,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.82}"
844,1010,takes,0.76,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.76}"
845,1009,takes,0.72,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.72}"
845,1032,takes,0.86,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.86}"
845,1008,takes,0.9,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.9}"
845,1030,takes,0.72,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.72}"
845,1028,takes,0.51,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.51}"
845,1031,takes,0.78,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.78}"
845,1013,takes,0.63,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.63}"
845,1026,takes,0.85,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.85}"
845,1024,takes,0.7,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.7}"
846,1009,takes,0.9,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.9}"
846,1021,takes,0.52,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.52}"
846,1013,takes,0.72,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.72}"
846,1027,takes,0.82,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.82}"
846,1031,takes,0.55,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.55}"
846,1015,takes,0.55,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.55}"
846,1029,takes,0.55,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.55}"
846,1028,takes,0.66,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.66}"
846,1034,takes,0.64,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.64}"
846,1025,takes,0.75,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.75}"
846,1012,takes,0.68,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.68}"
846,1024,takes,0.79,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.79}"
847,1009,takes,0.84,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.84}"
847,1032,takes,0.65,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.65}"
847,1022,takes,0.68,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.68}"
847,1036,takes,0.88,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.88}"
847,1027,takes,0.77,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.77}"
847,1016,takes,0.73,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.73}"
847,1030,takes,0.77,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.77}"
847,1015,takes,0.72,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.72}"
